ID_sample	PCD_Subtype	Pyroptosis	Necroptosis	Ferroptosis	Apoptosis
00848ea4-c3f9-40bb-b37d-c084eaf51dcb	PCD-NF	0.202425772559833	1.17858151122373	-0.929147561811309	-0.292995973705634
0084c260-eb38-473f-9da6-96b05321aad1	PCD-PN	0.702227096307661	0.799933044266015	-0.411830942534645	0.102945652517154
00ff9dcc-d053-42d1-8c0c-1b67f9c080da__9b446072-9587-4282-b448-ece42ad1989b	PCD-NF	-0.291922152386399	0.291619385487528	0.300117836576583	-0.472772973496316
01ae5b3c-2980-4a6e-9713-dd3c146c737f	PCD-FA	-0.469292608561049	-0.188078340628784	0.191684487344782	0.762260340342984
01ed0193-216c-40b1-bdf9-3a8a56f972ae	PCD-NF	0.166701095868535	1.09882850262025	0.587588022775288	0.0140680221111425
020e5c88-a6ea-4d7b-a179-7b48030a8216	PCD-NF	-0.757731709425361	0.748195468137444	0.738729978829045	-0.79155872096271
0291f03c-1348-40e1-b4f0-1d9c9683de41__1144ee40-6830-4df2-b072-7ff9f2dd9550__7ed3d7a2-dd9c-4557-ba6b-8fcc2a7f02a2__ac8664aa-6fe4-429a-8223-ea6920f9fe0f	PCD-A	1.20478792767842	1.10072267462639	0.320601246328018	-3.14466869536749
02b6a42a-4bf5-4443-b2c0-b3a4afa66032__91fda349-383d-4889-bf2b-16e5a9d3bc89	PCD-FA	1.26373035335083	-0.021139124689211	-0.507308730698095	0.0992095579189851
02fd1085-e890-47bf-9e8b-a8038c547308__9e2e2648-e67d-4fea-9681-778c3c373606	PCD-FA	0.0928269815459562	-0.437431467570576	0.130364052396856	-0.122541731059629
03b68344-c125-4f70-a4aa-395925d652cc__78e68f7e-e4c8-4929-9004-9567051617cc	PCD-P	0.966131651866454	-0.371443945045888	1.08560851732452	-0.0630427592828364
0420dc35-d0de-4090-b184-89cc7d04680f	PCD-A	-0.360226786056282	0.190162188462375	0.256179517129237	-0.669975495250134
04612cb9-d226-417c-8917-a0a2cc549e5b	PCD-A	1.98428111838669	0.331560613539803	0.573767027749478	-0.695479909560853
046bf2fc-bbc1-4b09-a91c-af7c1813a186	PCD-P	0.850453719334026	2.22252819306966	0.272039783175412	0.12907284184797
047df64a-d51f-44dd-a921-c4761ae9596f	PCD-P	1.61132985217086	-0.321402459957913	-0.729673886623782	0.618947401145111
04a592ba-1163-4f3f-b448-986572a8f0cf	PCD-A	0.707191866347817	-0.677375071718261	-0.0126277229725817	0.354770918279048
04c7980d-490b-4403-b483-985e8f096706	PCD-P	1.2301741451325	0.580665585628691	-0.263480735924747	0.193296947493177
04df4034-7328-4b49-ab3c-33366a4d2ff4	PCD-NF	-0.836941660757621	0.975342352599901	0.96959839240928	-0.670670824992677
055b1980-0c7f-46f6-9e54-5c52da328296__f983075c-d5ea-41b6-b1cf-e030bc8ab095	PCD-NF	-0.351445707926315	1.27589904578516	0.717422247972336	-0.101082676220589
074884d4-a09e-475f-b710-946517b34356	PCD-P	-0.878051108942816	0.166948556115398	-0.587612321366711	1.39101234128687
074b2775-8494-456d-b251-fe74c53c60ff	PCD-P	0.966624342253587	0.0167054371954786	0.612245741130627	0.744016874076893
07d3092f-24dc-40ab-964a-0fc9bceaa70a	PCD-PN	-1.72125298871711	0.166001366169848	1.57472682368992	-1.76902385801444
07f62332-1eee-46f5-af27-21b92bc416e3	PCD-FA	-0.102027276908857	-1.62770825981468	0.965571512703648	-0.286202013882111
08077901-dccd-4069-ad63-abc7966741b5	PCD-NF	-0.637337280271833	-1.08211457128095	1.67975012079542	-0.595186370870011
0813843c-83cd-4c44-8f33-d4b3a79ace79__ed19d15d-4d19-49ad-a628-3f2cdfb930c8	PCD-A	1.84371245167201	2.62836122380748	0.198393200531644	-1.86099723960019
08231998-9193-483d-8e11-8d2a56e93c13__1deed06d-9446-4a4f-b452-350daba32d1c__6575f015-252b-416f-b87a-9dd2a2877cd8	PCD-PN	0.636752388595407	0.824894986849888	-0.75948765486654	-0.875783902501518
0876c0fb-e616-434c-a9d7-baf8eec50f0d	PCD-FA	-0.17021684592056	0.52270753449274	3.32977965974885	-2.30424349320188
0916f650-4853-4de5-988e-fd44843f231a__65dcde6d-351c-4398-b96f-5cdba3e479de	PCD-A	-0.156143202030408	-0.587390516634279	-0.959532188437789	0.936450948060888
0973056d-288c-4131-b94f-40bab869d7bd__92c593d4-55f5-4c35-a345-02eeb5569da8__e26e6c97-18ae-4ce9-aa6d-e49a12e02334	PCD-PN	-1.27801019094618	0.253921607398292	-0.185389506151487	0.541822759920735
0aca2c39-1330-4638-836b-e343321aa69f	PCD-A	-0.535658239987138	-0.760397036543406	-1.2413746756319	1.07411227603262
0b51e408-55be-47bc-9d43-6030e1492c8d__65b2eca5-17b8-446c-8ca3-7dfb8d47156f	PCD-P	0.448437240922281	-0.0363149099293872	0.0170756075425863	0.758326463396715
0b780f0b-eedb-4d82-b24b-26d21c4455ba	PCD-NF	0.176693068527214	1.68686844498486	1.09988843224329	-1.46044910036538
0bd263a3-de54-4514-874b-a834d0508eef	PCD-NF	-2.86377411378127	0.580268223596779	-0.409210080515652	1.46897511538662
0c2d3f13-eb08-48bb-aca9-ec0d32f1d93a	PCD-NF	0.518412521940627	2.15695915462179	0.323514868959952	-2.11967395678185
0cb73dd0-8f2e-44c1-8c75-0b74ed943f47	PCD-PN	-0.619640418174135	1.89544392634938	-2.00486052932296	0.658875228148255
0d7a2e99-e3c0-4b06-8109-24f3b7b5cdcb	PCD-A	0.912229373083663	1.27592219557832	-0.417954476217275	0.497952863501199
0d7e2b82-e85d-4045-b7e0-d508026099b7	PCD-A	-0.0121468013621255	-1.02359958379878	-1.32289476103951	1.19434925506819
0de66ed3-492f-4fac-98d0-7778d5fc1d1c	PCD-A	-0.88980112482516	-0.217856920172654	-0.309394643878185	0.457939376314269
0df1ad07-20e1-40f1-ba0a-4ac63fa446fd	PCD-PN	1.37235597723416	-0.281705392046928	0.565670142126353	-0.598320244350169
0dfe8e3c-53ba-41af-b010-194c5bae629a	PCD-FA	-1.20547690150725	0.728488922891194	0.795293492436201	1.06842958895389
0e022387-2bb6-4845-ac04-29377255f7b5__a8af99e3-91ab-401e-9426-45c0c234db24	PCD-NF	-0.0173222347413224	0.202054004129321	0.369008243661128	-0.0200527915250553
0e2ffa31-131b-490a-8ef1-7e6ebe561fda	PCD-P	0.52021004767835	-0.331692953872705	-0.412431471366919	0.741277787876404
0e9ebb02-7b2c-4c01-9d7e-af9d0e5e68fc	PCD-PN	1.96928053229468	0.058093567344867	-0.598281444011131	-0.282294887216692
0f5896ec-657e-4ef4-b357-960ff7184915	PCD-PN	0.532477453063229	0.0906090925234958	-0.49662766432703	0.519819792090888
100_R	PCD-A	-0.0126109444241471	-1.06669502004137	0.616225920182112	0.0602198196711764
101_R	PCD-A	0.231097596610221	-0.578502258858989	-1.05124113694538	1.71448072380027
102_R	PCD-P	-1.53140845646458	0.351228852582317	0.126657285131867	-0.00379397710692602
10303ceb-92eb-4ee3-9420-8448bc242a88	PCD-P	1.37794914774262	-0.150808781335845	1.43187249803476	0.018680890050149
103_R	PCD-P	-0.268501831159975	0.233072615441727	-0.561801330463087	0.508615146807569
104_R	PCD-FA	-0.156885488583332	-0.053421661820085	0.848220147678117	-0.726494941041908
104f2616-b0ea-40f2-8b13-16af8e7ea911	PCD-NF	0.736631409914986	1.211202146277	0.757998697181937	-1.54691734252898
105_R	PCD-A	-0.328593476170752	-1.60473667179758	0.366138051677823	0.473127973233346
106_R	PCD-A	1.03789084405174	-1.54369031720344	-0.124296947704133	0.12098674262121
108176e6-7b93-4f62-8c0b-fd604046673b	PCD-A	0.133712117794514	-0.400752984064459	-0.882558520086618	0.894930443130847
10cbb9fd-26e4-43f7-b999-7eba8f2d65ec__9e7a68c4-1472-417c-a0d4-c84c4c61ce4b	PCD-NF	-0.793347482880908	0.384708581450738	1.54399206344353	-1.60205960123002
10d6a8b3-a2e1-4428-9091-8d4085e5abc6	PCD-PN	-0.329602965012012	1.05028993060417	0.631162306121356	-0.445676475840945
10ffd10d-f551-441e-a287-baf9263013c6__1994eb7f-2975-4444-aee6-7f568a06f1f1	PCD-NF	0.332648557244901	2.18943538626049	1.61474141792688	-2.42997591200169
111_R	PCD-NF	1.70240987037265	0.35684615745038	-0.0635567554595448	-0.803063713928116
11b0767c-09fc-4d56-9f7c-c79afc767f44	PCD-NF	0.937145633202942	-0.740331001994639	0.2351270513375	-1.28209389981584
11f83251-f6ee-4433-b23a-13508f6460a1	PCD-P	-0.327009248640711	0.309536111216725	-0.213880068327086	0.149739040276946
1223f3ec-1d91-441e-bbb3-b2b9b8ce0d39	PCD-NF	-0.652677125198256	-0.420041357585642	0.662901615325457	0.131924275922667
123_R	PCD-A	-0.423281904528542	-0.67949364594787	-0.877863072682753	1.66694865431964
124_R	PCD-NF	-1.46810013726238	1.99652424571131	0.230164085968214	-1.07045852582784
124c1f32-0988-4240-932f-e2f6daa0205f__324fc91e-aba8-4a1f-95f9-3a1938419a95	PCD-PN	-0.115513432867454	1.50592557449885	-1.10739208817005	1.56241891594251
1290912a-7232-412d-9d0e-4e7945c1210b__45e9f745-57ab-4b1f-9c77-291c5b859434	PCD-NF	1.49024860984247	1.69094020375108	-0.517824223778783	-1.23139613118787
12ac2902-a47e-482c-a18e-944f4745c006	PCD-PN	0.490828849398543	2.08960755352033	-1.88956743800214	-0.104607905578584
12d6e4b4-d8bd-4a65-b698-52905b1ff060__38009c49-7d29-442b-aad6-f0c56ace0236	PCD-A	-0.292576040334913	-0.47747027947847	-0.662767100100043	0.817791000911986
130_R	PCD-NF	-1.16629738277063	0.408061345325802	0.356529488081327	-1.00424745735319
131_R	PCD-PN	0.166972255724979	0.0295405443306759	-0.365926308607905	0.81480816922849
132_R	PCD-A	-0.810951495365003	0.465581987258337	-0.488373671615866	0.38023787726134
133_R	PCD-A	-1.32651902092219	0.159698079348761	-0.855721614316973	1.68112869311865
134_R	PCD-A	0.451191400471366	-1.08305184114892	-0.264924401799367	0.137669454641434
13559ccb-2de4-4df2-ba7e-0365f5f6366b	PCD-PN	0.878837977206134	-0.481229397761548	-0.927119395675627	0.886785063505961
135_R	PCD-NF	0.0381808902046719	-0.762769240240788	0.69324921216429	0.210343113927691
136_R	PCD-P	1.23919550383332	0.388024935844002	-0.152087774127048	-0.346504316828063
137_R	PCD-A	-0.322843394915393	-0.553448586641726	-1.31335508913008	1.3232421116575
138_R	PCD-NF	-1.81345555002277	-0.833583368848528	1.69817672472963	-1.03331718173384
139_R	PCD-P	0.304290355204263	0.118874083448115	-0.431202838370582	0.455632735707475
13ba0fe8-c698-47e4-bb58-4c1644778ef3__6c36d498-1809-4ff7-acfd-0aee214cbeb3	PCD-PN	0.273454644021655	1.25167259194854	0.863727247768154	-2.2005207803352
140_R	PCD-PN	0.483611593873214	0.854309157777059	-0.655365356406141	0.438925287669803
141_R	PCD-PN	0.015515877421468	1.37127656571686	-0.187276651533877	-0.368466638392881
1421ff4a-1cfb-4c2c-b366-3589cb88e909__69f968e4-3972-4677-8e8b-9f204e767518	PCD-NF	-1.87367341179226	-0.0415924159816697	2.20948170890981	-0.48198421268737
142_R	PCD-FA	0.603929035231122	1.63069039248555	0.677836659694269	-1.34776397838871
143_R	PCD-PN	-0.258853429368337	-0.758840394420965	-0.588087710228801	1.69120099162969
144_R	PCD-A	-0.475316757901744	-0.0861202987565517	-0.900373907806673	0.641443191132473
145_R	PCD-A	-1.92144692745364	-1.93053111920293	0.653534530003663	1.34531043052512
146_R	PCD-NF	-0.914244716763224	-0.741564029436976	0.517503683530059	0.336158870476204
1470e0ae-4e67-40fd-9070-df81f9ac5f4f__50f1d7b3-a37b-421c-9d2d-8972b27f5751	PCD-A	0.325100245261816	0.553895631562604	-0.0817112371145255	1.27739568558202
147_R	PCD-A	0.604930363177657	-0.358035160741097	-1.5753402645022	0.402882855661868
1597ed35-e521-45f0-9451-7e8ee85d8ac7__3e9e3fbf-ebe7-4577-82e0-92bd72162532	PCD-P	0.375652367986512	-0.605840585792271	1.24042469973094	-2.77485713809595
15df4c79-9b2f-449f-bb9d-c9754cd810fd	PCD-FA	1.14380458477866	-1.88712897059604	0.149551495218389	0.112695124477278
15f4344b-0c6b-4972-966d-3bc50efb8486__e7589bdd-faff-4e0b-86b9-8c6dc65a8ffc	PCD-A	-0.372141479006559	1.88464741903234	-1.70201160774116	1.26008803383673
160_R	PCD-PN	-0.145201761486433	0.0118985240999672	-0.289792422657435	0.165597135113888
163_R	PCD-A	0.359050714084993	-1.02819653243864	-0.47030461329062	0.00350871755956893
164_R	PCD-P	0.41776247525295	0.277984241994435	-0.249166663499741	0.562422975820324
165_R	PCD-FA	-0.69182842337045	0.476191498764646	1.00328835024362	-0.637691725061519
166_R	PCD-A	1.01201889850384	0.0463870054214017	-0.157706172655062	-0.123834405146727
167_R	PCD-PN	0.120482799086834	0.529067544590128	-0.794820992408988	0.485825122526018
16ba6131-09c5-4c7a-a103-148962ff1ac7	PCD-PN	0.125500573799283	0.0292553158963567	-0.350238486196636	-0.954982834994472
16f68636-f432-424b-b6b9-862598fd4c9f	PCD-NF	0.826801143835989	0.389069089002836	1.0578455241659	-0.621917214731426
177_R	PCD-NF	0.215927496433002	-0.589073884911454	-1.16922035271137	0.356184883650841
17d341dc-cc7f-4efa-9725-3974b1c5efd0	PCD-A	0.312358422698703	-0.365986576521974	-1.09676295882891	0.605950043059435
17e97d9b-89d2-46d3-bea4-189ce3948681__1d0ed929-c938-47a2-9d51-124b9f0db9ae	PCD-A	0.922103352445922	1.43279099318943	-0.416384477041722	0.0286742151771473
1800339a-9306-48f1-a4cb-5836310680f1	PCD-FA	-0.209055602498463	-0.249037281199013	0.16088979975193	0.781729129384837
183_R	PCD-P	-0.0694999981965872	1.54688729900907	-0.0247013253689227	-0.151053995070456
184_R	PCD-NF	-0.386966995631513	0.550032974760181	-0.217894167331141	-0.18338345246715
184a322f-43f7-4abf-93d3-8488c0d98312__21cca33c-2d3a-4441-bde2-89a21caa0ec2	PCD-NF	0.236598799406319	-0.0499538072886491	-0.606610304799132	0.616920004843993
1879fb2c-9f39-415d-8a28-42093c4030f2	PCD-FA	0.123563422898755	0.758932345286356	1.63151474763038	-0.679553997134943
18c78ae2-77c2-4d7a-8ada-d870c6d78225	PCD-A	1.01795463880922	0.521375297730152	0.911567958598941	-0.302931490087554
18f23b20-a975-47e4-942c-7c246f9ff91b	PCD-NF	-0.54503375227522	1.70906402874191	-0.497814242585103	0.336482327565972
19314f2d-41eb-4ece-bdd7-4743703f79bf	PCD-A	-0.147143482087061	-0.139800862080441	-0.250715967979977	1.15344598869113
197adde4-d1e8-48fd-b7af-4a72c4f33145	PCD-FA	-0.236997982205046	0.342020572106594	0.48227309046797	-0.0917739489456555
1a0b436d-7609-402d-97f2-4fe4544f8f84	PCD-FA	0.000905628107168894	-1.01220280274456	0.158141270328677	0.154385091734231
1a2d4b31-abb4-407e-9575-c486a49dd563	PCD-P	0.228016590919433	0.47379108505912	-0.903917712563874	0.744056752585219
1a501fe7-8152-43db-b03a-f6cf2f81c8a8__d0cbb5af-82fe-4c08-93a4-af9838d56279	PCD-A	-0.305962627565468	-0.36154548119606	-0.311913951808918	0.813164149283506
1a685087-56b0-43e4-bce0-dc9babce8749__b1dc3ab4-23a4-40a7-8f9d-756c0b02b49b	PCD-A	-1.3257586610022	-0.759855507257712	0.915531318142477	0.322849889746943
1a6aa0af-9dc8-4b24-803b-2ffc4db2cff3	PCD-PN	-0.191876196630693	-1.03741408273904	-1.02963671422782	1.67074176766597
1b5f3393-9f11-4f6f-bcee-d1a1c91ba555__f84146d3-b67b-498e-8350-d8b22257b530	PCD-FA	-1.38374106992067	0.0842040855856143	1.05302805210168	0.0151470095801071
1b7e9a00-3f36-40bf-acfc-12b9d31fc55d	PCD-A	2.04948270190855	-0.519167120251295	1.68583701291655	-1.25600478055435
1c286de0-44eb-4bbb-a4c2-152649cac2e5	PCD-PN	1.08883656896029	-0.96087297863667	-0.914749134036353	0.322643045899835
1c816bd4-c380-4342-aa25-c0cb0cd39447	PCD-PN	1.07947744664099	1.52929512924934	-0.769547192007445	-0.542833693971634
1dec4a74-21d9-4e4d-8a43-b744ed81021a__564b1c81-93aa-4fec-ac06-19aa63cb735a	PCD-NF	-0.927565752213106	1.30169524809669	0.500375531735265	-0.903354169023532
1e73f17f-ea14-406f-90fa-c6332761d378	PCD-NF	0.64075972052103	0.88153586765538	-0.988676043793729	-0.0018515106122036
1e7b9bdf-7b27-4ff5-a863-85e27b5730f7__3a317772-0b0c-473d-be79-499b01c5dd48	PCD-FA	0.0555575993520245	-0.539486412143366	0.389627906662134	-0.793587201066732
1f47716a-3b7c-4d8e-88e9-4c037fd279aa	PCD-PN	-1.06373987630895	-0.379539177542138	0.499084960906398	0.33375050029569
1f58fee8-9676-425d-9255-d2a41b5be605	PCD-PN	-0.209691911167105	0.184725093425381	-0.551026690467686	-0.72457765751592
1f61b8a4-cb8a-4d26-a683-0c8541b2d60c	PCD-A	0.903488257892565	-1.4079717532855	-0.67563925874627	0.992347310191569
1f8f374c-aada-4bb8-8af3-f906318fce5d	PCD-FA	-0.883232445315838	0.953145194327967	0.9461415362211	-0.557217711475132
1f9c6b1c-7edd-4297-82ea-9f7bac608119	PCD-NF	-0.660612107824985	1.77391447789942	-0.0681146121262388	-0.380965580569989
200f3b17-91c7-4aba-ab63-4302809534ff__be860ec2-e59e-4f4f-a1d5-409383eae046	PCD-FA	-2.90527615848524	0.527878074558153	-0.110556959091477	1.16935859809876
208_R	PCD-A	0.0500469112678768	-0.311605143285163	-2.21742102165038	1.81326607600034
20fc29d0-1060-4e43-aa08-3ca817a95ae4__523d96ac-7f20-4e80-9fa3-120fa080c75b	PCD-PN	-1.16684785649412	-0.430051830329204	0.0209822862458049	0.114176219061329
211_R	PCD-A	0.377568012716441	0.308388279121002	0.301517385652294	-0.607137886950497
212_R	PCD-PN	0.128387361256764	-1.11700848626326	-0.211780517118299	0.215334395310051
218_R	PCD-FA	0.027015951333945	-1.65726031420628	-0.369713438024349	1.30849753778371
220b6505-51f5-4c89-a96a-a9d35d019524	PCD-P	2.45206246939903	0.724414338409275	-1.12659255368818	0.916392369868188
2240eac6-b4be-4056-9422-d688b48048bb	PCD-A	1.22250592966636	-1.35276540998319	-0.211044393160153	0.876583176001036
22809d8b-fe81-4e5c-9c5a-9a58f5f53e92	PCD-FA	-0.658183843862505	-1.67373480621974	-0.367381778281636	1.07882892142102
229_R	PCD-PN	1.11487917001955	0.191934998367786	-0.781540898758425	0.366280573514945
230_R	PCD-NF	-0.929111876128439	0.203479323231119	1.564000924716	-1.94172272117049
231_R	PCD-A	0.796873543928181	0.485349938133984	-0.88267843794096	0.717482122555171
232_R	PCD-A	0.27031200524074	-0.508475723023427	0.0509002753297748	0.933034778433647
233_R	PCD-FA	0.680044415529347	-0.0138414025006008	1.04989008698661	-0.945704144776288
235_R	PCD-A	0.974191015806768	0.202205683725893	-1.0984013229904	0.787608354466533
